Corrected Customer Question,Corrected Frappe Query
Show me the Program that corresponds to the ID 1408.,"frappe.get_doc(""Program"", ""1408"")"
Please show me the timesheet for 'EMP-0110' for the week starting '2025-07-01'.,"frappe.get_doc('Timesheet', {'employee': 'EMP-0110', 'start_date': '2025-07-01'})"
Retrieve the Supplier details with ID 2457.,"frappe.get_doc(""Supplier"", ""2457"")"
Could you provide the payment entry with ID 'PE-2025-0012'?,"frappe.get_doc('Payment Entry', 'PE-2025-0012')"
Can you get me the Bill of Materials that has ID 4570?,"frappe.get_doc(""Bill of Materials"", ""4570"")"
Can you get me the Patient that has ID 2621?,"frappe.get_doc(""Patient"", ""2621"")"
I need the details of the stock entry labeled 'STE-2025-0030'.,"frappe.get_doc('Stock Entry', 'STE-2025-0030')"
Can you display the journal entry made on '2025-06-01' with ID 'JV-2025-0007'?,"frappe.get_doc('Journal Entry', 'JV-2025-0007')"
Please provide the material request details for 'MR-2025-0015'.,"frappe.get_doc('Material Request', 'MR-2025-0015')"
I need to see the supplier quotation with reference number 'SQ-2025-0020'.,"frappe.get_doc('Supplier Quotation', 'SQ-2025-0020')"
Can you show me the expense claim submitted by 'EMP-0101' on '2025-05-10'?,"frappe.get_doc('Expense Claim', {'employee': 'EMP-0101', 'posting_date': '2025-05-10'})"
Please provide the details of the training event titled 'Health Wellness  Workshop'.,"frappe.get_doc('Training Event', 'Health Wellness  Workshop')"
Could you provide the details of the employee transfer for 'EMP-0099' to the 'Sales Department'?,"frappe.get_doc('Employee Transfer', {'employee': 'EMP-0099', 'new_department': 'Sales'})"
I need the recruitment plan for the 'Marketing Department' for the year '2025'.,"frappe.get_doc('Recruitment Plan', {'department': 'Marketing', 'fiscal_year': '2025'})"
Can you display the performance review for 'EMP-0078' conducted in 'Q1 2025'?,"frappe.get_doc('Performance Review', {'employee': 'EMP-0078', 'review_period': 'Q1 2025'})"
Please show me the shift assignment for 'EMP-0056' on '2025-04-01'.,"frappe.get_doc('Shift Assignment', {'employee': 'EMP-0056', 'start_date': '2025-04-01'})"
Could you provide the job opening details for the position 'Data Analyst'?,"frappe.get_doc('Job Opening', 'Data Analyst')"
Show me the Student that corresponds to the ID 8207.,"frappe.get_doc(""Student"", ""8207"")"
I need the details of the job applicant named 'John Doe' who applied for 'Software Engineer'.,"frappe.get_doc('Job Applicant', {'applicant_name': 'John Doe', 'position_applied': 'Software Engineer'})"
Can you display the appraisal document for 'EMP-0032' for the year '2024'?,"frappe.get_doc('Appraisal', {'employee': 'EMP-0032', 'fiscal_year': '2024'})"
Can you get me the Contact that has ID 9239?,"frappe.get_doc(""Contact"", ""9239"")"
Retrieve the Student details with ID 4635.,"frappe.get_doc(""Student"", ""4635"")"
Can you get me the Supplier that has ID 4261?,"frappe.get_doc(""Supplier"", ""4261"")"
Show me the Bill of Materials that corresponds to the ID 9241.,"frappe.get_doc(""Bill of Materials"", ""9241"")"
Fetch the Issue where the ID is '4107'.,"frappe.get_doc(""Issue"", ""4107"")"
Can you find the Business  where customer name is John Doe?,"frappe.get_doc(""Business "", {""customer_name"": ""John Doe""})"
I need the Feature Specification document with the primary key '5184'.,"frappe.get_doc(""Feature Specification"", ""5184"")"
I need the Bed document with the primary key '7712'.,"frappe.get_doc(""Bed"", ""7712"")"
I need the Appraisal document with the primary key '7395'.,"frappe.get_doc(""Appraisal"", ""7395"")"
Can you find the Company Registration Record where supplier is XYZ Ltd.?,"frappe.get_doc(""Company Registration Record"", {""supplier"": ""XYZ Ltd.""})"
Can you get me the Course that has ID 1688?,"frappe.get_doc(""Course"", ""1688"")"
I need the Address document with the primary key '8102'.,"frappe.get_doc(""Address"", ""8102"")"
I need the Software Documentation data with the primary key '7085'.,"frappe.get_doc(""Software Documentation"", ""7085"")"
Can you find the Business Impact Analysis where customer name is John Doe?,"frappe.get_doc(""Business Impact Analysis"", {""customer_name"": ""John Doe""})"
Can you get me the System Configuration Report that has ID 4982?,"frappe.get_doc(""System Configuration Report"", ""4982"")"
Can you find the SMS Settings where city is New York?,"frappe.get_doc(""SMS Settings"", {""city"": ""New York""})"
Fetch the Troubleshooting Guide  where the ID is '4032'.,"frappe.get_doc(""Troubleshooting Guide"", ""4032"")"
Retrieve the Warranty Claim details with ID 3381.,"frappe.get_doc(""Warranty Claim"", ""3381"")"
Fetch the Attendance where the ID is '5726'.,"frappe.get_doc(""Attendance"", ""5726"")"
"Show me the Profit and Loss Statement	 that corresponds to the ID 8404.","frappe.get_doc(""Profit and Loss Statement"", ""8404"")"
Show me the Cash Flow Statement that corresponds to the ID 3645.,"frappe.get_doc(""Cash Flow Statement"", ""3645"")"
Retrieve the Customer details with ID 9067.,"frappe.get_doc(""Customer"", ""9067"")"
Retrieve the Bed details with ID 2444.,"frappe.get_doc(""Bed"", ""2444"")"
Can you find the Integration Request where department is Finance?,"frappe.get_doc(""Integration Request"", {""department"": ""Finance""})"
Can you find the Insurance Details where source is Website?,"frappe.get_doc(""Insurance Details"", {""source"": ""Website""})"
Can you get me the Supplier that has ID 9771?,"frappe.get_doc(""Supplier"", ""9771"")"
Can you find the Job Opening where employee id is EMP-1003?,"frappe.get_doc(""Job Opening"", {""employee_id"": ""EMP-1003""})"
Show me the Task that corresponds to the ID 1215.,"frappe.get_doc(""Task"", ""1215"")"
Can you find the hospitalization where source is Website?,"frappe.get_doc(""hospitalization"", {""source"": ""Website""})"
I need the Program document with the primary key '8902'.,"frappe.get_doc(""Program"", ""8902"")"
Can you get me the Product Information that has ID 1147?,"frappe.get_doc(""Product Information"", ""1147"")"
Retrieve the Fees details with ID 3909.,"frappe.get_doc(""Fees"", ""3909"")"
Can you get me the Quotation that has ID 5047?,"frappe.get_doc(""Quotation"", ""5047"")"
Can you find the Note where customer name is John Doe?,"frappe.get_doc(""Note"", {""customer_name"": ""John Doe""})"
Can you find the Bank Reconciliation Statement where priority is High?,"frappe.get_doc(""Bank Reconciliation Statement"", {""priority"": ""High""})"
I need the Warehouse document with the primary key '7351'.,"frappe.get_doc(""Warehouse"", ""7351"")"
Can you get me the Address that has ID 2003?,"frappe.get_doc(""Address"", ""2003"")"
Show me the Hospitalization that corresponds to the ID 8434.,"frappe.get_doc(""Hospitalization"", ""8434"")"
Can you get me the Address that has ID 4661?,"frappe.get_doc(""Address"", ""4661"")"
Can you get me the Purchase Receipt that has ID 1132?,"frappe.get_doc(""Purchase Receipt"", ""1132"")"
Can you find the Stock Portfolio where invoice number is INV-789?,"frappe.get_doc(""Stock Portfolio"", {""invoice_number"": ""INV-789""})"
Show me the Serial No that corresponds to the ID 8404.,"frappe.get_doc(""Serial No"", ""8404"")"
Show me the Stock Reconciliation that corresponds to the ID 4642.,"frappe.get_doc(""Stock Reconciliation"", ""4642"")"
Fetch the Opportunity where the ID is '8261'.,"frappe.get_doc(""Opportunity"", ""8261"")"
I need the Commission Ledger Entry document with the primary key '5000'.,"frappe.get_doc(""Commission Ledger Entry"", ""5000"")"
"Show me the Shopping Cart Settings	 that corresponds to the ID 4410.","frappe.get_doc(""Shopping Cart Settings	"", ""4410"")"
Show me the Contact that corresponds to the ID 6764.,"frappe.get_doc(""Contact"", ""6764"")"
Retrieve the Attendance details with ID 8901.,"frappe.get_doc(""Attendance"", ""8901"")"
Show me the Fixed Asset Register that corresponds to the ID 8434.,"frappe.get_doc(""Fixed Asset Register"", ""8434"")"
I need the Contact document with the primary key '7327'.,"frappe.get_doc(""Contact"", ""7327"")"
Fetch the Shift Assignment where the ID is '3599'.,"frappe.get_doc(""Shift Assignment"", ""3599"")"
Can you get me the Supplier that has ID 8817?,"frappe.get_doc(""Supplier"", ""8817"")"
Can you find the Supplier Payment Agreement where assigned to is UserX?,"frappe.get_doc(""Supplier Payment Agreement"", {""assigned_to"": ""UserX""})"
Fetch the Course where the ID is '7508'.,"frappe.get_doc(""Course"", ""7508"")"
Fetch the Hospitalization where the ID is '5676'.,"frappe.get_doc(""Hospitalization"", ""5676"")"
I need the Bed document with the primary key '1209'.,"frappe.get_doc(""Bed"", ""1209"")"
Fetch the Item where the ID is '8965'.,"frappe.get_doc(""Item"", ""8965"")"
Can you fetch the latest Payroll Entry for Employee EMP-2023?,"frappe.get_doc(""Payroll Entry"", {""employee"": ""EMP-2023""}, order_by=""creation desc"", limit=1)"
Can you find the Feedback where source is Website?,"frappe.get_doc(""Feedback"", {""source"": ""Website""})"
I need the Task document with the primary key '4773'.,"frappe.get_doc(""Task"", ""4773"")"
Retrieve the Communication details with ID 8827.,"frappe.get_doc(""Communication"", ""8827"")"
Can you find the Business Impact Analysis where project name is AlphaLaunch?,"frappe.get_doc(""Business Impact Analysis"", {""project_name"": ""AlphaLaunch""})"
Fetch the License Management where the ID is '2263'.,"frappe.get_doc(""License Management"", ""2263"")"
I need the Event document with the primary key '5933'.,"frappe.get_doc(""Event"", ""5933"")"
Fetch the Task where the ID is '7540'.,"frappe.get_doc(""Task"", ""7540"")"
Show me the Patient that corresponds to the ID 9692.,"frappe.get_doc(""Patient"", ""9692"")"
Fetch the Student where the ID is '5419'.,"frappe.get_doc(""Student"", ""5419"")"
Retrieve the Quotation details with ID 6437.,"frappe.get_doc(""Quotation"", ""6437"")"
I need the Patient document with the primary key '5345'.,"frappe.get_doc(""Patient"", ""5345"")"
Can you get me the Performance Review that has ID 9836?,"frappe.get_doc(""Performance Review"", ""9836"")"
Can you find the SMS Settings where invoice number is INV-789?,"frappe.get_doc(""SMS Settings"", {""invoice_number"": ""INV-789""})"
Show me the Attendance that corresponds to the ID 3700.,"frappe.get_doc(""Attendance"", ""3700"")"
Retrieve the Work Order details with ID 1866.,"frappe.get_doc(""Work Order"", ""1866"")"
I need the Supplier document with the primary key '7278'.,"frappe.get_doc(""Supplier"", ""7278"")"
Retrieve the Patient details with ID 3561.,"frappe.get_doc(""Patient"", ""3561"")"
Can you get me the Issue that has ID 9312?,"frappe.get_doc(""Issue"", ""9312"")"
Show me the Task that corresponds to the ID 9889.,"frappe.get_doc(""Task"", ""9889"")"
Can you get me the Appraisal that has ID 9561?,"frappe.get_doc(""Appraisal"", ""9561"")"
I need the Exam document with the primary key '7253'.,"frappe.get_doc(""Exam"", ""7253"")"
Fetch the Global Defaults where the ID is '4041'.,"frappe.get_doc(""Global Defaults"", ""4041"")"
Show me the Contact that corresponds to the ID 2834.,"frappe.get_doc(""Contact"", ""2834"")"
Retrieve the Service Level Agreement (SLA) details with ID 1572.,"frappe.get_doc(""Service Level Agreement (SLA)"", ""1572"")"
I need the Address document with the primary key '4348'.,"frappe.get_doc(""Address"", ""4348"")"
Fetch the Attendance where the ID is '5125'.,"frappe.get_doc(""Attendance"", ""5125"")"
Can you get me the Bed that has ID 5860?,"frappe.get_doc(""Bed"", ""5860"")"
Can you find the Integration Request where supplier is XYZ Ltd.?,"frappe.get_doc(""Integration Request"", {""supplier"": ""XYZ Ltd.""})"
Can you get me the Bill of Materials that has ID 5599?,"frappe.get_doc(""Bill of Materials"", ""5599"")"
Retrieve the Attendance details with ID 9485.,"frappe.get_doc(""Attendance"", ""9485"")"
Can you get me the Appointment that has ID 6410?,"frappe.get_doc(""Appointment"", ""6410"")"
Can you find the Note where city is New York?,"frappe.get_doc(""Note"", {""city"": ""New York""})"
Fetch the Exam where the ID is '4470'.,"frappe.get_doc(""Exam"", ""4470"")"
Can you find the Blueprint Document where employee id is EMP-1003?,"frappe.get_doc(""Blueprint Document"", {""employee_id"": ""EMP-1003""})"
Retrieve the Item details with ID 9278.,"frappe.get_doc(""Item"", ""9278"")"
Fetch the Bed where the ID is '7097'.,"frappe.get_doc(""Bed"", ""7097"")"
Find the Customer where phone number is +1-202-555-0147.,"frappe.get_doc(""Customer"", {""phone"": ""+1-202-555-0147""})"
Fetch the Appraisal where the ID is '4006'.,"frappe.get_doc(""Appraisal"", ""4006"")"
Retrieve the Contact details with ID 8460.,"frappe.get_doc(""Contact"", ""8460"")"
I need the Item Manufacturing Workstation with the primary key '8303'.,"frappe.get_doc(""Manufacturing Workstation"", ""8303"")"
Show me the Material Transfer that corresponds to the ID 5988.,"frappe.get_doc(""Material Transfer"", ""5988"")"
Show me the Attendance that corresponds to the ID 1992.,"frappe.get_doc(""Attendance"", ""1992"")"
Show me the Quotation that corresponds to the ID 9507.,"frappe.get_doc(""Quotation"", ""9507"")"
I need the Attendance document with the primary key '3978'.,"frappe.get_doc(""Attendance"", ""3978"")"
Can you find the Stock Portfolio where email is accounts@fortresscapital.com?,"frappe.get_doc(""Stock Portfolio"", {""email"": ""accounts@fortresscapital.com""})"
I need the Newsletter document with the primary key '1938'.,"frappe.get_doc(""Newsletter"", ""1938"")"
Show me the Document Sharing that corresponds to the ID 2262.,"frappe.get_doc(""Document Sharing"", ""2262"")"
Fetch the Loan where the ID is '3599'.,"frappe.get_doc(""Loan"", ""3599"")"
Retrieve the Appointment details with ID 5402.,"frappe.get_doc(""Appointment"", ""5402"")"
I need the Vendor document with the primary key '2999'.,"frappe.get_doc(""Vendor"", ""2999"")"
Retrieve the User Log Details details with ID 8820.,"frappe.get_doc(""User Log Details"", ""8820"")"
Show me the Newsletter that corresponds to the ID 3668.,"frappe.get_doc(""Newsletter"", ""3668"")"
Can you get me the Customer Feedback that has ID 2477?,"frappe.get_doc(""Customer Feedback"", ""2477"")"
Retrieve the Student details with ID 9113.,"frappe.get_doc(""Student"", ""9113"")"
I need the Issue document with the primary key '2817'.,"frappe.get_doc(""Issue"", ""2817"")"
Can you get me the Customer that has ID 2268?,"frappe.get_doc(""Customer"", ""2268"")"
Can you find the Supplier Payment Agreement where email isinvestments@wealthbridgefinance.com?,"frappe.get_doc(""Supplier Payment Agreement"", {""email"": ""investments@wealthbridgefinance.com""})"
Can you find the Company Registration Record where project name is AlphaLaunch?,"frappe.get_doc(""Company Registration Record"", {""project_name"": ""AlphaLaunch""})"
Show me the Quotation that corresponds to the ID 3251.,"frappe.get_doc(""Quotation"", ""3251"")"
I need the Project document with the primary key '6754'.,"frappe.get_doc(""Project"", ""6754"")"
Fetch the Item where the ID is '3165'.,"frappe.get_doc(""Item"", ""3165"")"
Fetch the Newsletter where the ID is '3606'.,"frappe.get_doc(""Newsletter"", ""3606"")"
Retrieve the Event details with ID 5567.,"frappe.get_doc(""Event"", ""5567"")"
